test,predict
3.621444444,3.719777
3.893555556,3.9950986
3.872444444,4.009893
3.478777778,3.9916794
3.532222222,3.8660958
3.648,3.053602
3.481777778,3.0062635
3.506666667,3.0997891
3.179333333,3.3221347
3.313111111,3.1814492
3.300666667,3.1735399
3.373333333,3.245409
3.3034444440000006,3.2188022
2.935666667,3.0686595
3.136444444,3.0094953
3.193333333,2.9920137
3.019444444,2.9618945
2.970666667,2.922488
2.930666667,2.9966688
3.073555556,3.0646884
3.0666666670000002,3.2514706
3.059333333,2.9846156
2.94,3.0160954
