test,predict
3.546444444,3.766656
3.666222222,3.7674038
3.271777778,3.7631211
3.419888889,3.6085691
3.2675555560000005,3.4306054
3.297333333,3.6117034
3.220222222,3.7136297
3.066444444,3.582483
3.261555556,3.3170664
3.442888889,3.3837867
3.465555556,3.4666648
3.334333333,3.4148734
3.401333333,3.1923568
3.192333333,3.235374
3.067,3.15361
2.997222222,2.985675
2.784222222,3.0264037
2.89,3.0058546
2.818777778,3.0852003
2.868555556,2.9556775
2.731222222,3.6551213
2.762777778,3.7972968
2.698666667,3.4917092
