test,predict
3.734555556,3.4643505
3.671111111,3.4301724
3.699111111,3.4906194
3.3363333330000002,3.5484076
3.146777778,3.393481
3.118444444,3.0274105
3.182444444,2.882759
3.117555556,2.908418
3.013111111,2.9324522
2.955,2.9941912
3.040888889,2.936593
2.963111111,3.1322978
3.143555556,3.2223232
3.1022222219999995,3.1919966
3.076444444,3.1765273
3.000555556,3.5484645
2.923888889,3.0468524
3.022666667,3.4381156
3.02,3.2557197
3.118222222,3.088247
3.019666667,3.291819
3.158,2.9804418
3.036444444,2.8856304
