test,predict
3.621444444,3.8483343
3.893555556,4.032326
3.872444444,4.0178432
3.478777778,3.8126442
3.532222222,3.7643788
3.648,2.949542
3.481777778,2.9231403
3.506666667,2.9622352
3.179333333,3.126248
3.313111111,3.1043124
3.300666667,3.048541
3.373333333,3.0910335
3.3034444440000006,3.0242658
2.935666667,2.9245343
3.136444444,2.8919446
3.193333333,2.8353734
3.019444444,2.8319387
2.970666667,2.7853496
2.930666667,2.87528
3.073555556,2.9744072
3.0666666670000002,3.418864
3.059333333,2.96167
2.94,2.9982486
