test,predict
4.449555556,2.945526
4.023333333,3.2950773
3.948444444,3.5329947
3.3478888890000005,3.2838318
3.348,3.0225482
3.424,3.0703263
3.420888889,2.9355624
3.226666667,3.3429897
3.051333333,3.2654572
3.029444444,3.0419567
3.196555556,2.9429433
3.096888889,2.8222516
3.162777778,2.8530478
3.1025555559999995,2.9059439
3.053555556,3.0846198
3.005888889,2.930818
3.043444444,2.9530604
3.149888889,2.8689687
3.121888889,2.8443637
3.016777778,2.79498
3.085555556,3.1243467
3.0960000000000005,3.0038471
2.971333333,2.804209
