test,predict
3.734555556,3.8179643
3.671111111,3.8819873
3.699111111,3.8203714
3.3363333330000002,3.5844307
3.146777778,3.323541
3.118444444,3.1900198
3.182444444,3.0358965
3.117555556,2.900139
3.013111111,2.9481673
2.955,3.053893
3.040888889,2.936155
2.963111111,3.149495
3.143555556,3.1576147
3.1022222219999995,3.107371
3.076444444,3.2278368
3.000555556,3.4050019
2.923888889,3.1756694
3.022666667,3.4114306
3.02,3.1613526
3.118222222,3.0726686
3.019666667,3.070586
3.158,2.9638782
3.036444444,2.8725417
