test,predict
4.449555556,3.1473331
4.023333333,3.2488387
3.948444444,3.534438
3.3478888890000005,3.2784898
3.348,2.9651675
3.424,3.0278466
3.420888889,2.9705832
3.226666667,3.213366
3.051333333,3.1685255
3.029444444,3.0081966
3.196555556,2.9511433
3.096888889,2.84167
3.162777778,2.8422718
3.1025555559999995,2.9902377
3.053555556,3.2515445
3.005888889,3.1479673
3.043444444,3.0659735
3.149888889,2.8561988
3.121888889,2.8897717
3.016777778,2.9028652
3.085555556,3.2135174
3.0960000000000005,3.1044567
2.971333333,2.8927405
