test,predict
3.546444444,3.7240744
3.666222222,3.727975
3.271777778,3.4903045
3.419888889,3.480094
3.2675555560000005,3.5018342
3.297333333,3.3053367
3.220222222,3.7263525
3.066444444,3.4812272
3.261555556,3.29335
3.442888889,3.1595528
3.465555556,3.3472018
3.334333333,3.2101264
3.401333333,3.043577
3.192333333,3.0866723
3.067,3.0342634
2.997222222,2.894536
2.784222222,2.8923655
2.89,2.9862232
2.818777778,3.1880395
2.868555556,3.049535
2.731222222,3.0402026
2.762777778,3.1945033
2.698666667,3.2691782
