test,predict
4.222,4.0794954
4.002444444,3.889344
3.968111111,3.7631671
3.682666667,3.4618027
3.523333333,3.3826354
3.397777778,3.162009
3.394666667,3.147512
3.356888889,3.1234827
3.368555556,2.984751
3.2877499999999995,3.032733
3.325333333,3.175218
3.407888889,3.1548972
3.1891111109999994,3.0864346
3.146,3.0624557
3.026111111,3.2997084
3.017888889,3.2486398
2.975,3.195073
3.088555556,3.2627757
2.954666667,3.1183844
3.045555556,3.0565534
2.923111111,3.146013
2.993111111,3.1385527
2.979,3.108959
