test,predict
3.621444444,3.9561174
3.893555556,4.0759377
3.872444444,3.9953773
3.478777778,3.9231908
3.532222222,3.8265028
3.648,3.0296319
3.481777778,3.0782664
3.506666667,3.0577903
3.179333333,3.15487
3.313111111,3.1859674
3.300666667,3.0805538
3.373333333,3.0779612
3.3034444440000006,3.1044288
2.935666667,3.0226846
3.136444444,3.0169492
3.193333333,2.9278293
3.019444444,2.9355814
2.970666667,2.9014509
2.930666667,2.9626575
3.073555556,3.0399444
3.0666666670000002,3.182193
3.059333333,3.0270457
2.94,3.0411737
